index,market_link,product_name,img_url,listing_upload_date,condition,description,market
365,https://www.carousell.sg/p/merida-scultura-901-lite-road-bicycle-with-10-extras-1259268114/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=325,Merida Scultura 901 Lite Road Bicycle with 10 extras,https://media.karousell.com/media/photos/products/2023/10/10/merida_scultura_901_lite_road__1696898108_bf8f87b0_progressive_thumbnail.jpg,2023-10-10 12:11:09.026934,Well used,merida scultura lite road bicycle great bike for a first road bike or from get from a to b reason for sell upgraded to new bike size s approx cm extra include see last photo x bottle holder phone holder shimano clipless pedal also include original pedal helmet x rear light x spare tyre x spare tubes original merida stem bike kickstand multi tool,carousell
368,https://www.carousell.sg/p/forever-foldable-bicycle-16inch-not-tern-btwin-dahon-lanekasi-hito-phoneix-forever-camp-polygon-aleoca-hachiko-trinx-java-cirus-kids-bicycles-1259262307/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=328,Forever Foldable bicycle 16inch Not#tern#btwin#dahon#lanekasi#Hito#phoneix#forever#camp#polygon#aleoca#hachiko#trinx#java#cirus# kids#bicycles,https://media.karousell.com/media/photos/products/2023/10/9/forever_foldable_bicycle_16inc_1696890508_74bd5b56_progressive_thumbnail,2023-10-10 12:11:09.026935,Lightly used,good condition bike wheel size inch speed gear,carousell
370,https://www.carousell.sg/p/royale-dragon-tri-foldable-bicycle-1259241038/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=330,Royale Dragon Tri Foldable Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/royale_dragon_tri_foldable_bic_1697005883_c7ab8a58_progressive_thumbnail.jpg,2023-10-10 12:11:09.026937,Lightly used,there be minor upgrade to the bicycle like a soft seat a slight modification to the bar can negotiate,carousell
372,https://www.carousell.sg/p/fnhon-retro-16-3-speed-folding-bicycle-1259234391/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=332,"Fnhon Retro 16"" 3 speed folding bicycle",https://media.karousell.com/media/photos/products/2023/10/9/fnhon_retro_16_3_speed_folding_1696863416_28f30876_progressive_thumbnail.jpg,2023-10-10 12:11:09.026938,Lightly used,fnhon retro speed fnhon wheelset bearing loud hub litepro hollowtech crankset electroplate purple colour weight kg,carousell
379,https://www.carousell.sg/p/kids-16%E2%80%9D-bicycle-1259221695/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=339,Kids 16” Bicycle,https://media.karousell.com/media/photos/products/2023/10/9/kids_16_bicycle_1696859397_66b2862b_progressive_thumbnail.jpg,2023-10-10 12:11:09.026939,Well used,childrens bicycle sell a see purchase from wheeler yard plastic be fade and a lot of surface rust from storage viewing be welcome,carousell
380,https://www.carousell.sg/p/foldable-bicycle-mini-extra-lightweight-1247923406/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=340,Foldable Bicycle - Mini extra lightweight,https://media.karousell.com/media/photos/products/2023/8/9/foldable_bicycle_1691551187_a55e43f6_progressive_thumbnail.jpg,2023-10-10 12:11:09.026941,Brand new,mini foldable bicycle and very portable than most model very lightweight mrt friendly wheel include carry bag silver black colour negotiable but buy around most mini model price be way high,carousell
384,https://www.carousell.sg/p/bicycle-servicing-free-delivery%F0%9F%9A%9B-1245000970/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=344,Bicycle Servicing (FREE DELIVERY🚛),https://media.karousell.com/media/photos/products/2023/7/24/bicycle_servicing_free_deliver_1690208705_ea4242b5_progressive_thumbnail,2023-10-10 12:11:09.026942,Brand new,professional bicycle service service with free delivery give your bike the care it deserve with our topnotch bicycle service service our team of skilled mechanic be dedicate to keep your twowheeled companion in peak condition whether it a routine tuneup or major repair we have get you cover plus be excite to offer free delivery ensure the utmost convenience for our value customer no need to worry about transport your bike well pick it up and drop it off at your doorstep why choose you for bicycle servicing expert mechanic our experienced mechanic provide meticulous service to keep your bike performing at it best free delivery enjoy the luxury of have your bike pick up and deliver right to your location customer satisfaction we take pride in offer topnotch service and ensure your complete satisfaction revitalize your cycle experience with our professional bicycle servicing,carousell
385,https://www.carousell.sg/p/foldable-bicycle-1255322408/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=345,Foldable Bicycle,https://media.karousell.com/media/photos/products/2023/9/17/foldable_bicycle_1694951103_35e698f0_progressive_thumbnail.jpg,2023-10-10 12:11:09.026943,Brand new,mobot inch camp gold sport limit edition with speedometer buy year ago but never use before a use another bike well keep and maintain seat and handle bar plastic wrap still in place price can be negotiable mobot online selling at,carousell
387,https://www.carousell.sg/p/good-condition-20-inch-bicycle-1259193386/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=347,Good condition 20 inch bicycle,https://media.karousell.com/media/photos/products/2023/10/9/good_condition_20_inch_bicycle_1696850022_c91c5b0d_progressive_thumbnail.jpg,2023-10-10 12:11:09.026945,Lightly used,for sale a good condition bicycle same with below yellow color shpeejvzxwu,carousell
388,https://www.carousell.sg/p/foldable-bicycle-btwin-tilt-500-yellow-from-decathlon-1259191878/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=348,Foldable Bicycle BTWIN Tilt 500 Yellow from Decathlon,https://media.karousell.com/media/photos/products/2023/10/9/foldable_bicycle_btwin_tilt_50_1696849458_5279c225_progressive_thumbnail.jpg,2023-10-10 12:11:09.026946,Well used,lightweight kg aluminum foldable bicycle inch wheel with shimano gear can bring onto mrt seat have be change to comfortable gel seat and bottle holder have be add under the seat original foldable pedal have be replace with sturdy pedal fully functional and ready to use can testride at the track next to commonwealth mrt reason for sell buy a new bicycle and no long need this,carousell
389,https://www.carousell.sg/p/bicycle-1259184082/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=Ckwzvo4LLeHr2jFZ&t-referrer_sort_by=&t-tap_index=349,Bicycle,https://media.karousell.com/media/photos/products/2023/10/9/bicycle_1696846622_57644869_progressive_thumbnail.jpg,2023-10-10 12:11:09.026948,Lightly used,pasak novatec dsb wheelset meroca m piston hydraulic disc brake gear wheelset just change last month let go at negotiableself collect,carousell
395,https://www.carousell.sg/p/gcycle-foldable-bike-folding-bicycle-foldie-3sixty-pikes-dahon-brompton-java-hito-fnhon-crius-sava-1152768350/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=Ckwzvo4LLeHr2jFZ&t-referrer_sort_by=&t-tap_index=355,Gcycle - Foldable bike folding bicycle Foldie 3sixty pikes Dahon brompton java hito fnhon Crius Sava,https://media.karousell.com/media/photos/products/2022/4/3/gcycle__foldable_bike_folding__1648954394_69001a38_progressive_thumbnail.jpg,2023-10-10 12:11:09.026949,Brand new,ready stock range from wide range of bicycle and accessory foldable bike road bike hybrid bike mountain bike brand dahon fnhon crius rifle java sava hito giant merida trinx raleigh view test ride self collection available free delivery shop gcycle contact number address kapo factory building block a,carousell
397,https://www.carousell.sg/p/wilier-rave-slr-disc-brake-frameset-only-for-road-bicycle-building-and-cycling-1185109566/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=Ckwzvo4LLeHr2jFZ&t-referrer_sort_by=&t-tap_index=357,Wilier Rave SLR Disc Brake Frameset ONLY For Road Bicycle Building and Cycling,https://media.karousell.com/media/photos/products/2022/9/16/wilier_rave_slr_disc_brake_fra_1663294878_085c14d4_progressive_thumbnail,2023-10-10 12:11:09.026950,Brand new,colour blackgrey sand green size x s m l colour camoflageorange size x s m xl this be a disc brake frameset only include frame fork headset seatpost clamp with rave slr we have set our sight on new horizon create a product with two separate soul perfect for allroad perfect for gravel but the same incredible race inclination rave slr will be a new cycling experience unexpected for many road or gravel setup both rave slr colour can be outfit with topend road accessory new shimano dura ace di new shimano ultegra di sram force ax or high range gravel accessory campagnolo ekar shimano grx or the new sram force ax xplr with road or gravel tyres up to mm lightweight to create a light frame we use the same carbon technology mix find in the filante slr and the wily slr just to give an idea responsive to create a reactive frame we have channel all the experience gain in the use of technopolymers mix carbon with special viscoelastic fibre such a liquid crystal polymer construction technology borrow from those use for the filante slr and the wily slr product that offer an excellent riding quality recognise by the most demanding professional rider high perform performance have always be our fixation and the genesis of the rave slr be no different if we translate performance into concrete aspects it about a frame that be light responsive stiff where necessary and feature race geometry balance race geometry to create a frame with balanced race geometry we start with top range road race reference and mixed them with frame part of endurance and gravel origin all without distort the performance target that we set for ourselves at the start of the design phase a slightly high stack and a somewhat short reach compare to a pure competition bike combine with the available carbon monocoque handlebars become the perfect synthesis between high performance and comfort handlebar and integrated cable in addition to be lightweight the bar and jbar monocoque handlebars available on the rave slr house the brake and control cable rout them inside the frame the handlebar and stem combo feature an essential design with sinuous and rounded line to guarantee the best possible ergonomic grip and provide the rave slr with the elegance of wily triestinas highend product handlebar and integrated cable the spacers between the frame head tube and the handlebar be make of a highrigidity composite material with a special cavity for rout the cable they consist of two part for quick assembly and disassembly without interfere with the cable that run from the handlebar to the frame online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
398,https://www.carousell.sg/p/wilier-garda-disc-brake-frameset-only-for-bicycle-building-and-cycling-1184991003/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=Ckwzvo4LLeHr2jFZ&t-referrer_sort_by=&t-tap_index=358,Wilier Garda Disc Brake Frameset ONLY For Bicycle Building and Cycling,https://media.karousell.com/media/photos/products/2022/9/15/wilier_garda_disc_brake_frames_1663232908_47591295_progressive_thumbnail,2023-10-10 12:11:09.026952,Brand new,colour blackred size x s m l xl astana size x s m l this be a disc brake frameset only include frame fork headset seatpost clamp garda be the perfect product for those who want a modern bike with a stressfree ride with garda wilier redesign the entrylevel carbon race bike give it a modern interpretation with cable rout into the frame and enough clearance for mm tyre cable integration garda incorporate the best solution develop for topend carbon race bike the special design of the stemma s handlebar stem house the cable within the frame for complete integration and an upscale elegant look generous clearance garda be the perfect product for those who love to ride a modern bike able to fit in the disc version tyres up to mm to further increase rid safety and comfort disc and rim brake garda be available in size with disc or traditional rim brake online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
